Feature	Gain	Cover	Frequency
ccheques_emitidos_lag1	2.40109697738595e-05	0.00044078852196537	4.38646512321581e-05
cplazo_fijo_lag1	2.26889721018828e-05	0.000262252087378792	4.38646512321581e-05
cinversion2	2.26454134220395e-05	0.00104096089101709	9.65022327107477e-05
Master_mpagosdolares_delta1	2.25363134020467e-05	3.5510246078097e-05	8.77293024643161e-05
ctarjeta_master_lag1	2.21781115062422e-05	0.000210792260915434	4.38646512321581e-05
mcheques_emitidos_rechazados_lag1	2.17289707331571e-05	4.12020851033493e-05	1.75458604928632e-05
ctarjeta_master_debitos_automaticos_delta1	2.04121121800199e-05	7.1924817372407e-05	6.14105117250213e-05
mtarjeta_master_descuentos_delta1	2.00179571913697e-05	0.000165708061513109	4.38646512321581e-05
ccheques_depositados_lag1	1.99388176336809e-05	0.000660269594807576	5.26375814785897e-05
cforex_sell_delta1	1.89620273902796e-05	2.72143954947464e-05	2.63187907392948e-05
ccheques_depositados	1.86653389627825e-05	0.000410236909359626	6.14105117250213e-05
mtarjeta_visa_descuentos	1.8523984407338e-05	0.000173301323918297	9.65022327107477e-05
tpaquete7_delta1	1.80255707266499e-05	0.000649929593232737	7.01834419714529e-05
mcheques_depositados_lag1	1.68666222909335e-05	0.000132582364106528	3.50917209857264e-05
ccajas_depositos_delta1	1.67419612294992e-05	0.000185141116443572	4.38646512321581e-05
ccajas_otras_lag1	1.59332357427384e-05	0.000114142800781861	2.63187907392948e-05
mcheques_emitidos	1.48093525253636e-05	0.000167055993354262	3.50917209857264e-05
mtarjeta_master_descuentos_lag1	1.47738931852398e-05	8.11917528612455e-05	2.63187907392948e-05
cprestamos_prendarios_lag1	1.44316719027678e-05	0.00035142430884302	4.38646512321581e-05
cpagodeservicios_lag1	1.39235176508644e-05	0.000390835469362475	4.38646512321581e-05
mcheques_emitidos_lag1	1.3422161909546e-05	0.000579840053433191	5.26375814785897e-05
Visa_madelantodolares	1.27642252626657e-05	2.41117581195118e-06	1.75458604928632e-05
cseguro_auto_lag1	1.26458814304952e-05	0.000150066112845437	2.63187907392948e-05
minversion2_delta1	1.18565999413704e-05	0.000182697251404458	4.38646512321581e-05
Visa_madelantopesos	1.0507697983492e-05	7.17988947860849e-06	1.75458604928632e-05
Master_madelantopesos_lag1	9.84204181989414e-06	3.15277620393835e-05	0.000131593953696474
tcuentas	8.94831038044907e-06	1.26152024794399e-05	2.63187907392948e-05
ctarjeta_visa_descuentos	8.59610221424313e-06	8.56180737307248e-05	1.75458604928632e-05
mforex_buy	8.14077245094854e-06	0.000345071088482296	2.63187907392948e-05
mtarjeta_master_descuentos	6.46997589698112e-06	8.29369432212227e-05	8.77293024643161e-06
cseguro_auto	5.49787488478913e-06	0.000133521757343429	1.75458604928632e-05
Master_delinquency_delta1	4.21583528040684e-06	1.52933403132159e-06	8.77293024643161e-06
mcajeros_propios_descuentos_lag1	3.95745887203444e-06	6.06832530512554e-05	2.63187907392948e-05
ctarjeta_master_delta1	3.7346642344938e-06	3.22194538084921e-05	8.77293024643161e-06
Visa_madelantopesos_lag1	3.34441109785355e-06	1.13245918887326e-06	8.77293024643161e-06
cinversion2_lag1	3.24768831985196e-06	8.47656982957063e-05	8.77293024643161e-06
cinversion1_lag1	3.16858017696237e-06	2.3729693185144e-05	8.77293024643161e-06
ctarjeta_visa_descuentos_lag1	2.76131523963696e-06	7.34988113337952e-05	8.77293024643161e-06
mpagodeservicios_delta1	2.64299300120541e-06	2.05786358513663e-05	8.77293024643161e-06
Visa_cadelantosefectivo_lag1	1.70953423990064e-06	2.61613573155278e-06	1.75458604928632e-05
mcajeros_propios_descuentos_delta1	1.577737721549e-06	4.71221348365369e-05	1.75458604928632e-05
ctarjeta_master_descuentos_lag1	8.9219943954857e-07	7.39198577878776e-06	8.77293024643161e-06
mplazo_fijo_pesos_delta1	2.96078254554833e-07	1.37264059971303e-05	8.77293024643161e-06
mcajeros_propios_descuentos	8.9690671366005e-08	1.79984122285269e-05	8.77293024643161e-06
Master_madelantopesos	3.77599758098855e-08	2.63778275263837e-05	0.000122821023450043
Master_madelantodolares_lag1	4.58147858377216e-13	1.09854219731058e-06	8.77293024643161e-06
Master_madelantodolares_delta1	2.08650664706357e-13	1.50915265398905e-06	8.77293024643161e-06
Master_cadelantosefectivo	1.48495044279359e-13	1.94409586637911e-05	6.14105117250213e-05
Master_cadelantosefectivo_lag1	7.52219233428217e-15	1.85367101828531e-05	4.38646512321581e-05
Master_madelantopesos_delta1	6.27327804956105e-15	1.26789694929888e-06	8.77293024643161e
